Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
12,9,Intimate Look Behind One Of The Greatest Icons Of All Time,travistritt-22770,n/a,16/08/2025,"SpoilerOne thing you cannot deny about Jennifer Lopez is that she is literally everywhere, her social reach is undeniably amazing. Watching this and seeing the topics she covered i have to give her props for being brave and standing her ground. The Super Bowl is yes part of the doc but not the main focus the title serves as a metaphor for her hitting the second half of her life. One thing im proud she spoke on is having to share the super bowl with Shakira, The idea of them Co-Headlining was great but with no extra time it was downright disrespectful of the NFL and Jay-Z.",True
13,7,Decent Vanity Project,matthewssilverhammer,n/a,16/08/2025,"There are certain entertainers that treat their careers like an athlete or a business-person stuck in an arts world. That's Lopez. Not a diss on her, but it does make her competitiveness & desire to climb the ladder feel sadly misplaced & bound to disappoint. Yet despite this being a sweaty, calculated vanity project meant to engender us to her, it works as an entertaining, in-depth Hollywood portrait. The decision to focus so much time on her Oscar hopes was inspired & emotionally suspenseful.",False
14,4,Waste of time,severe_lady,n/a,16/08/2025,"SpoilerLet's start by saying I am not a super fan of J. Lo - I like some of her songs, some of her movies and she is no doubt an incredible dancer. I was curious to have a look ""backstage"" and I was very disappointed that this documentary was Jennifer b!thcing and whining for hour and a half about anything and everything - especially about her not getting an Oscar nomination for ""Hustlers"" and she having to share the stage with Shakira at the halftime show. She was complaining about her family not being excited about her movie premiere, she was complaining about her sister bringing her dog to the Thanksgiving dinner, she was complaining about the size of the stage and so on and so on.Way more talented actors have waited years to be nominated or win an Oscar, but we don't see them complaining in documentaries. And this year's Super bowl halftime show was a masterclass of how more than one superstar can share the stage without any fuss.Unfortunately J. Lo proved that she is a demanding diva and I feel sorry for everyone who works for her.",True
15,n/a,Basically Netflix (and Hollywood) just went mad,n/a,n/a,16/08/2025,"Every documentary, tv-show and movie is, nowadays, a shaitshow of w0k3ning, politics, enlighted people (that's what they believe they are), subliminal messages, feminism, this and that...You can't watch anything anymore unless is like this documentary.You can't create anything anymore unless is like f4sc1st wants.Slow clapping.",False
16,7,Messy but reliably impassioned documentary,wellthatswhatithinkanyway,n/a,16/08/2025,"STAR RATING: ***** Brilliant **** Very Good *** Okay ** Poor * AwfulIn July of 2019, global superstar Jennifer Lopez celebrates her fiftieth birthday. Having come a long way from her humble origins in The Bronx, New York, it is a time to reflect on her rise to the top, from the controversies she courted in her early days, through her struggles to be accepted as a Latino actress in an industry that didn't cater to her image, while in the present day, she is spurred to take a social stand on the separation policy enacted on illegal immigrants, and on a personal level, she hankers for a film award for her role in Hustlers, and puts herself through her paces preparing for a big Super Bowl halftime show with fellow superstar Shakira.It's a sad realisation of how much time has passed in your own life when you're watching a documentary charting the rise of someone who could still be classed as a household name, who you remember starting out when you were young. Unlike J-Lo, I haven't quite reached half a century yet, but time is fleeting and it will be here soon enough. But if that age is not a time for reflection, it's hard to know what is, and an intimate documentary like this is apparently how a global superstar must go about it! And so Netflix have released this imperfect but thorough and enveloping little film that sweeps you up in her life for an hour and a half.It's hard not to seem at least a little like a vanity project, and when she says things like how 'the world is watching...' her, she does feel a little carried away with herself. But J-Lo has always come off as an impassioned individual, and obviously something like this is how she goes about expressing things. But there's a wider issue than just her own exposure going on here, and like many in the modern day she's reflecting on when she broke through in the early 00's, and the cultural attitudes and casual derision minorities and women were subjected to at the time, which gives everyone pause for thought. Then these things are transversed in to the present day, with Trump's immigration policy and the Academy's reaction to a film about powerful women. It's all a bit messy and disjointed, with one issue not always following logically on from the next, but then you could say this is how real life plays out, so there's that.Whatever your feelings on her abilities as an actress or singer, this is undoubtedly a driven and determined person, who has not been handed everything on a plate and has had to work hard and overcome many obstacles to get where she is. This unbalanced but fiery and stirring documentary captures a pivotal time in her life quite colourfully and passionately. ***",False
17,9,"I.C.O.N. ""I Can Overcome Negativity""",kylieminoz,n/a,16/08/2025,"Wise words from a successful Entertainment Legend. Jennifer Lopez arrives with ""Halftime"" the answer to all of the negativity and criticisms she's received over the years be it for her being constantly overexposed by Tabloid and Entertainment programs about her personal life, Social media over fabricated lies surrounding her singing career (All of which social media has blown up because lies travel faster then the truth i might add!) Halftime is a story of a woman who after 50+ years on this earth is here to offer some wise words show us what motivates her most (her fans, her family) and spread encouragement to anyone who is in self doubt and in 2022 with so much going on in the world, that's something i can get behind. Loved it!",False
18,1,Another Day Another Netflix Political Narrative,moviemom23,n/a,16/08/2025,"SpoilerI went into this with an open mind. I like JLo ok, I am not a superfan. In my view, She is talented but as an overall entertainer, not some amazing actress.Not ten minutes in, the political bashing (guess who is mentioned- Netflix never misses an opportunity to bring this guy in to everything) comes in. Then the Halftime Show development which I thought could be interesting. JLo and Shakira are chosen to do the show together. JLo doesn't seem too happy about that and I Can see why. JLo decides a stripper pole represents women's empowerment and so uses it in her show. I disagree that strippers and seggs workers are the epitome of women taking back their power. I think the stripper pole maybe is to promote her movie. You can see how everything is for publicity.I am over these uber rich, entitled, famous elites complaining about how hard they have it. While the rest of us struggling to make paychecks last. JLo is literally a one in a 100 million success story. She hasn't lived in the bronx for 40 years, yet she acts like she is still a resident. She made it rather quickly and has been very fortunate in her career. Yet she plays the victim card constantly. Somehow we are lead to believe shes been slighted as a woman of color. Poor me.She believes that Hustlers was a massive hit and a masterpiece of film. B, please. It was not well-received and the entire premise was distasteful to be honest. Yet she thinks she was unfairly passed over for awards because... you guessed it she is latina.Lets face it, today being a person ""of color"" in entertainment is a huge plus not a negative. In times where everywhere is inclusivity - which don't get me wrong is not a bad thing- JLo isn't suffering. She has more riches that she can spend in 5 lifetimes. She lives in luxury. She has it all. I can not cry for her.That is all.",True
19,9,Jennifer Lopez is Awe Inspiring! 9/10,demisdevil,n/a,16/08/2025,"Just watched this omgggg i loved every single moment! The message behind this film is beautiful, there is no better time like the present, just because people count you out and try to but you down does not mean you give up! Jennifer Lopez is so underrated, she shows what it means to put yourself first. The mentality to believe in yourself is infectious i cannot stop raving about this film WOW!",False
20,2,Center of attention,sofia36,n/a,16/08/2025,"SpoilerJLo wants to be the center of attention, but only if the attention is positive.She was a good entertainer in the late 90s and early 2000s. She can dance well, she is a ok singer and and average actress. There's nothing wrong with that - she has made a lot of money and led a very privileged life.She has clearly spent more time in Hollywood than in the Bronx. Yet she plays the Latina card every chance she gets - 'oh they didn't give me a golden globe, is it because I'm a Latina? Is it because I'm a woman of color?'
No, maybe it's because other actresses did a better job than you.How can JLo be so immature at 50?! She must be surrounded by 'yes' people who tell her she's fabulous all the time.The fact that she believed she should have won an Oscar for her role in Hustlers shows complete lack of self awareness.Does Channing Tatum deserve and Oscar for Magic Mike? No! But he's not crying about it.Grow up JLo. And keep your politics to yourself.",True
21,9,Turning Hate Into Motivation - A Must See!,mileycitrus,n/a,16/08/2025,"Walked out of this screening and almost cried. The hate this woman endured for years upon years from the sexist, misogynistic and racist Interviewers and Industry giants is infuriating. People often (Myself included at one point) thought Jennifer Lopez was deserving of some of the scrutiny she got from tabloids but this doc gives u a different perspective and JLo bares it all. I'm very impressed. 9/10!",False
22,4,This documentary made me dislike her as a person,BabylonBlonde,n/a,16/08/2025,"I was pretty much indifferent when it comes to JLo, I did like her music but I wouldn't call myself a fan. She portrays herself as a victim of misogyny and racism here, even calling herself a person of color. Girl, you could easily pass for a southern european.She's moaning about not getting an Oscar nomination (that movie was so average and you can't act, accept it). Trying to show she was not taken seriously because South Park mocked her (South Park mocks everyone with amazing equality). Complaining people paid too much attention to her butt, an asset that people admired, not ridiculed.The entire documentary is extremely self serving and comes across as whining of someone very privileged.",False
23,8,"Ya Jenni llego, Presente!",lto-sirena,n/a,16/08/2025,"Jennifer Lopez Halftime documentary/movie was like looking through a window and seeing her a lot closer. To see her struggles, her feelings, seeing her working hard for the job and just seeing that she is a human being. Good Job and we'll deserve.",False
24,3,I don't dislike JLo,randishme,n/a,16/08/2025,"Jennifer Lopez is a product. She isn't a singer or actress even though she thinks she is. She is a celebrity who was carefully packaged for public consumption. If she was a real singer, you'd hear her sing a ballad once in a while. If she was an actress, she'd have success outside of the romantic comedy category. She is a dancer and a celebrity. When you you think of her, you always think of how she starts her next relationship before exiting her current one. Remember how fast she married Marc Anthony after breaking up with Ben? She got back with Ben at the exact time she admitted her breakup with A Rod. She is afraid to be alone and that's sad. She has been extremely successful though and that is the only reason to watch this documentary.",False
25,8,A Unique Approach To A Standard Netflix Doc.,cerinavincent,n/a,16/08/2025,"Jennifer Lopez, the name alone a million things come to mind, Songs, Movies, Pop Culture Moments. She has solidified herself into a Business that wasn't always welcoming to Latinas.The format of ""Halftime"" is pretty standard-issue, but within that frame is the vitality and strident personality of an artist who has consistently, unapologetically done things her own way, Jennifer Lopez has broke boundaries in the Film, Music and Fashion industries, she is a staple of pop culture.Something ""Halftime"" does so well is portray JLo's personality in a way we have seen her before on thing such as American Idol and World Of Dance but also connects with the viewers in a way i didnt think she could honestly. 75/100.",False
