Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,10,The End of an Era!,ahmetkozan,n/a,15/08/2025,"After Avengers Infinity War, we waited for the Avengers Endgame. We wondered how the story would go on, how our heroes would turn back, what would be the end of Thanos. Many theories related to this have been put forward. Avengers Endgame was undoubtedly the most anticipated film of recent years. Normally, the higher the expectation, the higher the probability of disappointment. But this is not the case for Endgame. Whatever you're expecting, you find much more in the film. This means that the biggest concern about the film has disappeared.On the other hand, another comparison comes up. Is Endgame more successful than Infinity War? We can comfortably say it Avengers Infinity War is just the beginning of the story. Endgame was the finale of the story. So we shouldn't think of these two films as two separate stories. There is only one story divided into two parts.Avengers Endgame is, above all, a great homage to the ten-year history of the Marvel Cinematic Universe. The story highlights the original Avengers team. Iron Man, Captain America, Thor, Hulk, Black Widow and Hawkeye are at the center of events. No character comes in front of them. Of course there are many characters that play an important role in the story outside the original Avengers team. Everyone's concern was that Captain Marvel, who was included in the Marvel world, overshadowed other heroes. We can say that this certainly did not happen. What is important in this struggle is not how strong you are, but how good you are. This comes to the fore in all areas. It gives good message about being a hero and a family.Of course, Avengers Endgame has some critical aspects. For example, is the three-hour period necessary in terms of the story? It can be discussed. The head of the story moves much slower than the rest. It also drags the heroes into an emotional predicament. Then the tempo is rising and the heavy scenes we are watching are getting more meaningful. The last 45 minutes of the movie is fully action packed. But the last 45 minutes goes so fast that you don't even realize it. Action and battle scenes are really successful. There is not even a slight distress about visual effects. There are also slight logic errors in the film, but in general the story is so successful that these details become meaningless and insignificant after a certain point.Lastly, Avengers Endgame doesn't have a movie end scene. Because after the film's final, there is no need for another scene. The Marvel legend Stan Lee appears with a small stage. But this is the last surprise scene in the Marvel Cinematic Universe. Moreover, there is no clue about Marvel's future. This makes us wonder more about Spider-Man: Far from Home. 10/10",False
12,6,So much potential lost ....,CriticalThinking2,n/a,15/08/2025,"After Infinity War I had huge expectations. Unfortunately I think it doesn't follow the comic book at all because they wanted some kind of closure of the story.
I saw a lot of 10 star reviews and I cannot believe the majority of people like this movie more than Infinity War.
I'm not saying it wasn't entertainment to watch but the feeling is that all heroes were forced to fit in a movie paying a big price to the story.
There are moments in the movie where the rules from all other Marvel movies are broken and characters which were build over hours of screen time were reduced in order to make space for others.
The story is average at best with big flaws.",False
13,5,I expected more,fivos-64546,n/a,15/08/2025,SpoilerThe worst of all the avengers sequence. Boring apart from some cool action scenes. Stupid scene when CA lifts thor's hammer wtf. Also we were expecting Dr Strange to show his real powers and see him more in the movie as he is the most powerful,True
14,n/a,Just so disappointed!,n/a,n/a,15/08/2025,"I expected so much from this film but just feel so disappointed by it. A poor and incoherent story with so many contradictions within it plus a total waste of my favourite character - amongst others (like Thanos himself). I did go and rewatch it in the cinema a second time and realised that, without all the excitement and expectation I went in with the first time I was just really really bored.It did have some nice ""moments"", especially the anticipated big fight towards the end. Some characters get a good inning - love Antman and, of course, Iron Man but this is my least favourite MCU film.And the ending...........sigh!",False
15,10,The best Marvel Superhero movie ever and also the epic conclusion to the 21 movies in the MCU,rjcattermole,n/a,15/08/2025,Avengers: Endgame is above all the best Marvel superhero movie to date. This is also the best and epic conclusion to the 21 movies in the first 10 years of the MCU. This is the epic culmination. The best storytelling ever told.,False
16,10,Perfection,monks_89,n/a,15/08/2025,"Unbelievable. For Marvel to pull this tour de force of a film is unreal. 21 films. 21 films culminating in the conclusion of endgame. The scope is incredible, I will only say it's definitely one of the best Marvel films out there, and there are many. I don't want to spoil anything. Watch it!",False
17,10,"Action,Happiness,Sadness and pure joy!",jaacy-84600,n/a,15/08/2025,"I laughed , cried and was speechless. 3 hours well used. It was a perfect ""ending"" of the Avenger Movies.
I will watch it again and again and again. 10 points well deserved!!!",False
18,8,Not as good as infinity war but a great movie,ACollegeStudent,n/a,15/08/2025,"SpoilerRating: 8.6Not as good as Infinity war pacing-wise, but is a satisfying ending to the saga. High production quality, and a great soundtrack like its predecessor. The final fight did feel a little cliché (two armies brainlessly charging at each other for a typical smackdown). Not much to write about, it made every marvel movie before it worth the ticket.",True
19,8,"A decade to build, just 181-minutes to destroy......",PaceOfChange,n/a,15/08/2025,"The Russo Brothers will be forever known as the directors that failed a franchise and insulted the very fans that embraced it.I have no idea why they felt their finished product would pay homage to Stan Lee's legacy or the characters he brought to life but this ""closure"" to a decade of greatness was, in fact, the most disappointing 3-hours of character assassination in cinematic history.",False
20,6,PLOT HOLES,ben6464,n/a,15/08/2025,Problem with time travel is if your not careful you make the whole plot impossible to believe. End game doesn't even come close to tieing up its loose ends. The remaining avengers act selfishly and arragently to the point you want them to fail.Thanos did nothing wrong. I hated this film.,False
21,8,A little bit underwhelmed,Mardolin,n/a,15/08/2025,"Don't get me wrong, the movie was great, but would I watch it a second time? Probably not - until the DVD comes out.I've seen infinity war at least 5 times, and it's one of my favorite films.That being said, i will compare the two movies for sure, and I just disliked the pacing, it was all over the place. Some Characters felt off, and some got little to no screen time, where others had too much.It's just too many characters for one movie, even though infinity war did it much better, with just as many characters. I just can't put my finger on it.The fighting scenes were alright, the first half lacked action, but the second half delivered some good solid scenes, nothing groundbreaking, but fun to watch. They can't reinvent the wheel, neither do they want to. They stick to what works, and that's alright.All in all, the movie was a close 8/10, the fanboys who give it a 10 are just blind to accept the mistakes the movie made. It's not a perfect film, even an 8 is really generous in my opinion. The Movie works with nostalgia and gives fans of the MCU the things they wanted, more or less.Still thinking Thor 3 was the best MCU movie. Sue me.",False
22,7,Emotional but bit messy.,nickgray-12862,n/a,15/08/2025,"SpoilerSo it all ends. I have loved most of the MCU, some have been too predictable but I awaited after IW to see how it would all pan out. Firstly some of my favourite characters are a joke. Please don't dumb Thor or Banner/Hulk down, not necessary. Great starting scene, then slow dramatic next 1.5 hours. It builds to the time travel reversing all section with too many plot holes. We've all seen other time reversing movies who have done it so much better. The last hour is spectacular, great to see all the gang back but it feels rushed. Emotion runs high and defo not a kids film in my eyes. Cap is great Stark is amazing but everyone else feels like there just there. What I loved was the beauty of the final scenes, wonderful score and saying goodbye to old friends. Overall wanted more, but even far from perfect is still pretty good.",True
23,2,3 hours - 20 mins of action,tp-cherry12,n/a,15/08/2025,"I was not impressed.
Save your money and time.
Wait till they show this in Netflix
John Wick 3 should have been in this film and story line could have been way better!",False
24,10,Absolute Perfection End Game,ymyuseda,n/a,15/08/2025,"Rating 10/10
Absolute perfection end game !! Good acting performance to all the characters. Great cgi's. Truly epic & perfect ending to a long journey of marvel movie. Go see it you wont regret it !! Perfection Marvel Endgame !!",False
