Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,9,Very well done documentary,ddiener-72964,n/a,16/08/2025,"I'm actually surprised by all the negative comments. They must be fans of that fake show Ghost Adventures where everything is negative including that d bag Zak. Anyway, the documentary I thought was pretty good. You can't make things happen (like Zak does) and they showed phenomena happening right away. Is the place haunted? I believe so. Only way I could truly tell is if I went and investigated there myself. There wasn't any point where I thought they were ""acting"". It all seemed pretty genuine to me. Would I watch again? You're damn right I would! Great job!",False
12,6,Stop Whining About the Music!!!!,caricali-1967,n/a,16/08/2025,I watched this while in a mood for some real yet creepy. I actually love this and have rewatched several times. First I think it's honestly done and the crew did their best to share their experiences . I don't understand why complaining about music when SI MANY paranormal FIL makers add some music that confuses the viewer but these guys used minimal music. Have a friend who is a paranormal investigator and his use of drama is ridiculous and he knows it and I think it's to cover his lack of activity. The crew are doing their best to present real events. I'm a skeptic believer with experiences of my own over 53 years so take my words as you desire.,False
13,1,Wtf!! Nothing happened!,tavangar,n/a,16/08/2025,"This is like a bad build up with real action.a bunch of adults getting over l1 light turning.. worst movie ever.. no story, nothing scary... that did I watch.. refund pls??",False
14,3,Disappointing.,andyavfc1971,n/a,16/08/2025,SpoilerSupposedly the most haunted location in the world. They reside in the location for 2 weeks and they come up with a 1 hour 20 minute documentary that contains a couple of minutes (if that) worth of footage. It kind of bothers me when so called experts in the paranormal field are reluctant to go into spaces ie loft space to obtain evidence. If they're that scared then they need to find a different job. People watch these shows in the hope of finding out something credible and I had high hopes for this. Look out for The Sleepless Unrest Part 2 The search for Bigfoot judging by the tree knocks coming fom the woods.,True
15,2,"Pretty boring, long, house inspection",CptnBetty,n/a,16/08/2025,"The title says it all. Boring. Nothing really happens. You never hear any of the ""sounds"" they reportedly hear and, as others have pointed out, the added sounds effects actually deter from any real evidence. It's a must skip.",False
16,1,Beyond boring,stevelilhasz,n/a,16/08/2025,"SpoilerDoors open, it's an old house!Lights in the trees, the wind is blowing the branches so you see other peoples lights!A tomb stone ""slammed against the tree, the tree grew up
A motion sensor on the floor went off, MICE!!!!This is about all you will see in this movie. And, all can be explained.Waste of time watching. Scariest thing is the loud background music.",True
17,1,Over 2 hours of my life I can never get back 😑🙄,kama227,n/a,16/08/2025,"SpoilerSoooo much bs. How much $$$$ did they spend for 2 weeks of NOTHING.""Woah.. what did you hear??""
""That was a freakin tree knock!!""
Outside. At night. In winter.""It's freezing in here!!""
In the cellar. In winter.That's it. 2 weeks of ""footsteps"" & doors closing/opening slightly 😑🙄😂",True
18,4,I really wanted to like this one,subrosali-374-328296,n/a,16/08/2025,"This investigation had the potential to be amazing. What ruined it for me was the distraction of the cheesy sound effects and background tracks. They should have omitted that mess, or hired someone who knew what they were doing. This could have been a great, believable investigation.",False
19,7,Kept me interested,angellcakes,n/a,16/08/2025,"SpoilerNot sure why so many gave such low ratings. Seems like they were all expecting the movie the conjuring and not the real deal. The movie is grossly exaggerated and like half of the story and things that happened were made up for the movie. Knocks, door opening, etc are what you'd expect in a place with paranormal activity. The few things I think that could have given them a higher rating: background music is too loud and covers up most of the noises being heard, it's not necessary, o'd rather it be perfectly quiet so we can hear the noises as well. I also feel like they could have done more evp, no one asked enough questions to the spirits within the house, especially when their sensors would go off. They seemed to get the best evidence in the last half an hour, like in the forest. It was super creepy how they all seemed to have brought something back home with them in the form of nightmares, shadows and unexplained noises.",True
20,1,Nothing whatsoever happened.,berg-74532,n/a,16/08/2025,"SpoilerThe Warrens have been exposed as frauds by the Warrens themselves. If you believed any of their stories go back to how they admitted to making up the Amityville nonsense over 2 bottles of wine with the Lutz family and their lawyer. When I say nothing whatsoever happened that's in no way an exaggeration the first ""event"" that was documented happened on day 10 an orb floating past a camera.if this was the only movie like this it's a bump in the road but this is what every single movie/doc like this is nothing surrounded by tense music. This is 5 attention hungry peoe playing make believe. Garbage complete and utter garbage.",True
21,10,Interesting & Honest Paranormal Investigation,dillssm,n/a,16/08/2025,"This documentary was refreshing to watch. This was as real as it gets to an actual paranormal investigation; set-up, investigation, break-down, and everything in between. What TV shows can often not demonstrate is that there is often not a lot of activity at a ""haunted"" location. Similar to the weather, you can't command it to rain. This documentary shows just that - real life investigating. This is exactly what it is like to investigate, and is as real as it gets. This documentary should not be confused with the horror genre; this is not a made-up story, but an actual location with an actual recording of events. The cast and crew did a phenomenal job of respecting the owners, the location, and whatever resides there. I would recommend this to anyone who is getting into the paranormal field as a great way of understanding what could actually occur, minus all the fluff of television production. I thoroughly enjoyed this film!",False
22,1,Nothing whatsoever happens,DebraIonaVogel,n/a,16/08/2025,"I wanted to see something, but never did. Although adding crescendoing dramatic music made me pay attention, nothing happens.It would be interesting to watch these three couples meet for the first time, I hoped. How would they get along under the pressure of ghost hunting? Even that was wah-wah-wahhh; they're all equally normal and boring. No fights, no drama.It snowed. Outside. That's it! I promise, total waste of time.",False
23,1,Slow slow slow,wicken-79357,n/a,16/08/2025,"I was excited to this come across my streaming service. What a total let down. Boring, slow, and unwatchable. Don't waste your time. Just watch the movie The Conjuring.",False
24,1,No. Total fake.,barbiecartwright-65427,n/a,16/08/2025,"I'm convinced...that they're good fakers. The homeowners give it away with the set up...but I will say, they've opened the doors to Hell and its demons and she won't be smiling then hey.. Hell's coming for you. Get ready.",False
25,3,Lots of missed opportunities,kjjames81,n/a,16/08/2025,"Watched this one last night, hoping for a good found footage and what I got from it was a load of missed opportunities and nothing else.Okay the good points, the acting which was good for this type of movie. The setting, boy this could have been a brilliant film if used rightly. That is it.Now onto the bad points, I won't go over all of them but I will say what I noticed the most.Firstly the music, to loud for the viewer to hear any noises that came by, didn't these film makers know that found footage rarely has music in it.Nothing happened in the whole movie, apart from doors opening and closing without being scary, it can be scary if done properly. Also we saw a light move across the room, wow scary.The main missed opportunity came from a few scenes such as the attic, if we saw something move, we didn't.The couple who shared the double bed, their door was open with the light on outside the room, we could have seen shadows or movement, we didn't.The well, there could have been a face appear in the water, it didn't.So much missed opportunities that it stood out like a sore thumb.Even though the film was roughly on for an hour and twenty but felt like over two hours, not in a good way.If this movie was done right it could have been another Grave Encounters or a Hell House LLC which both were brilliant.Sadly this movie was nothing but a waste of time, so yourself a favour and give this a miss.",False
