Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,10,A MUST WATCH DOCUMENTARY,racookespa,n/a,16/08/2025,"EVERY AMERICAN should watch this documentary BEFORE they vote in November! Some of the revelations surprised even me, and I pride myself on being well-informed. This documentary was extremely well done and provides indisputable evidence of blatant corruption on the part of Trump and Rudy! More important, it not only proves Trump is a danger to American democracy and to the World, it also proves he was NOT acting on behalf of this country, so his actions should NOT qualify for immunity! In fact, he, along with ALL those who enabled him and covered for him, belong in prison! Well done Rachel Maddow! This is Oscar worthy material!",False
12,10,"No big surprises here, yet still eye opening.",joelmarks-70405,n/a,16/08/2025,"Gripping from beginning to end. Does Lev Parnes have a checkered past. Absolutely. That's what gave him the credentials to be recruited by Giuliani on behalf of Trump. Is Parnes speaking the truth about Trump's motives and what went down. Absolutely. Everything he describes lines up perfectly with the Trump playbook we've come to know very well over the past 8 years. His wife's sincerity and intelligence and his dedication to his family are very convincing. Taking into account January 6th, the actions described in this documentary and many many other devious actions and statements by Trump and his co-conspirators, it boggles the mind that he's still seemingly supported by 40% of our population.",False
13,10,Revealing!!,crazypretty,n/a,16/08/2025,What a great job Rachel Maddow and her team did to create this doc! It was an absolutely necessary story to be told!! The depth and breadth of Lev and Igor's involvement in the schemes and games the Trump campaign played is mind blowing. I tip my had to Parnas for being brave enough to step through his own shame of his past behaviors to speak out now for the evils he has seen in the Trump administration and those who circle around Trump. There's such a need for these stories to be told and I'm super grateful this one has has light shed on it.Trump is gonna hate this so much and I love that! It's Brilliant!,False
14,10,"A Must Watch Before November 6th, 2024.",mikemover-94982,n/a,16/08/2025,"Whether you're a Republican, Democrat or Independent doesn't matter. If you're an American who either votes or knows someone who does, this is a must see before November 6th, 2024.This documentary shows how the inner circles and workings in the Trump administration churned along. How easily policy was and could be manipulated and the lengths to which Trump and the people close to him would go to continue holding onto the power that they had.It is also a study that anyone with a geopolitical interest should see. It shows how mis-information begins, spreads, and is echoed and those that are involved.In other words, THIS IS A MUST SEE FOR EVERY AMERICAN!",False
15,10,THIS NEEDS TO BE WATCHED BY ALL AMERICANS!,yvtsggzyr,n/a,16/08/2025,Watching this documentary really saddened me at how easily we are handing our ideals over to Putin and the most extreme in our country. Every time we allow Trump to get away with his words/vile actions we lose a little bit of America. The fact that 70 million people will continue to vote for this man as he actively try's to ruin our democracy is insane. Trump and all his cronies need to be jailed and held accountable. Please release this documentary on every streaming platform before Election Day. It may not change the mind of his cult members but the rest of us need to be ready and we need to be LOUD with our votes.,False
16,10,Nothing will surprise-everything is still shocking and saddening,lawrenceb56,n/a,16/08/2025,"Think you are immune to being drawn into a cult? Apparently so did Lev. The story of this man's trip down the rabbit hole and the damage he did to harm others at the behest of Guilianni and Trump is breathtaking. His return to the world through honest soul searching and deep remorse gives us cause for hope. Trump voter? There is a way back to reality. But just ask Lev-it won't be painless. Admitting you've been duped is difficult when those in charge of the duping have known all along how to play on your weaknesses, but the truth will out and stepping back into daylight after paying you dues has given this man a second chance. Good for him.",False
17,10,Highly Recommend This Movie,brehm-89771,n/a,16/08/2025,"From Russia with Lev is terrific. Thoroughly entertaining, funny, relevant, a must watch! This film is both compelling and irreverent at the same time. Trust me, you will love it. Lev is an affable, irreverent character who you want to hang with and scold at the same time. Billy Corbin and Rachel Maddow need to make more films together. Lev's wife Svetlana steals the show with her honest assessment of the situation. She both throws shade at the characters and her husband, while showing her love and support for this flawed but lovable guy. Do not miss this film, you can thank me later! Pour yourself a cold one and enjoy!!",False
18,10,Lev Parnas is a Flawed and Compelling Character,EnnuiDisallowed,n/a,16/08/2025,"Wow. I knew the history of Lev Parnas and I knew the facts of his actions working with Rudy Giuliani and Donald Trump. Yet this documentary does something that we all need to pay attention to ... especially at this moment in time. The show lays out Lev's actions in a straight forward and concise manner. There is even a little humor thrown into the mix. If you have a chance, please watch ""From Russia With Lev"". You owe it to yourself and to the U. S. to understand how Lev helped to orchestrate a great deception on the U. S. public and he did so at the urging of Rudy Giuliani and Donald Trump. Ultimately, Rudy and Don threw Lev to the wolves and he took the fall for them.",False
19,10,Crazy,austin_250,n/a,16/08/2025,"SpoilerI'm a 25-year-old male who pays only occasional attention to the news and is an avid listener of Joe Rogan. I had no idea the Trump administration was so obviously and deeply corrupt. This documentary would be a massive shock to anyone who primarily gets their news from independent, center-right sources. I used to believe Matt Taibbi, who called Russian collusion the 'hoax of the century,' but this documentary completely changed my perspective. I didn't realize that someone with a background in the mafia and ties to Russian oligarchs was working closely with Trump, influencing American politics and pushing baseless theories that would later appear as front-page news on Fox. It really exposed how tightly controlled right-wing information ecosystems are.",True
20,10,"Do yourself a favor, experience Lev's 💜",estelle58,n/a,16/08/2025,"SpoilerI have been catching as many interviews as I possibly could with Lev Parnas as the guest.I remember when I first heard of Lev, which was when he and Igor were arrested. They appeared as some smarmy underworld thugs doing the bidding of the corrupt Rudy Guilliani and of course, donald trump.Then Lev was released from prison and began to show who he really is. And I saw what many others also discovered, a soft spoken, gentle soul, who got taken in by the lies, and believed totally, that donald trump was out for the good of this country, instead of completely out for himself.We all make mistakes, but it takes a really, really, strong person to admit one's horrendous mistakes to the world. It takes an even stronger person to admit in person, that whom you have personally hurt, ask for heartfelt, tear inducing forgiveness, again, as the whole world watches.So do yourself a favor, and allow this gem of a man, warm your heart, like he has mine. Time spent with Lev, is definitely time well spent.",True
21,10,Proves why Trump was Impeached-First Time!,dljbishop,n/a,16/08/2025,"Knew Trump was Corrupt ""from his days of cheating Companies"" in NYC. Yes I'm that old!! Trump's Scheme was: Pay his bills, UNTIL the project was completed. Then casually STOPPED PAYING the rest of the BILL. Trump had about 20 Slimy (Mobsters) for Attorneys. Just like he is doing in 2024!! Sometimes it was 10 Years before the trial would even start: but by then the Company that Built his Buildings went bankrupt first! So Trump's Case was withdrawn. A little scary and gave me goose bumps to actually ""see"" all the evidence against DonOld. Learned a lot from Lev's Wife. So honest and ""down to earth"" reality. All U. S. Voters need to read before Voting in 2024!",False
