Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,10,Woman empowerment,lhamopinku,n/a,16/08/2025,".to watch this show you have to completely left go of your personal prejudice about how Urfi is. It's an everyday struggle and story of a family or a woman who is trying her best to be the best in the world filled with ""star kids"".she show cases how strong she tries to be despite her wrong reasons for chasing fame and money. But isn't that all we want? This is what deferentiates ordinary people like and people like Urfi who has a zeal and is not altered by people's wrong opinion about her. Her anger issues and emotional issues are way out of proportion but he's also battling that herself. I personally loved the way she is.",False
12,10,'Follow Kar Lo Yaar' - A Raw and Inspiring Glimpse into Urfi Javed's Life,shubham-12885,n/a,16/08/2025,"""Follow Kar Lo Yaar"" offers an unfiltered look at Urfi Javed's life, showcasing how she turned controversies into opportunities. Known for her bold persona, the series reveals a side of Urfi that's rarely seen-her resilience and business acumen.The show's authenticity stands out, highlighting both the challenges of fame and the triumphs that come with it. Viewers get a backstage pass to her daily routines, creative process, and personal moments, making it relatable and engaging.In this series, Urfi Javed is more than a celebrity; she's a savvy entrepreneur. ""Follow Kar Lo Yaar"" is a must-watch for anyone interested in modern celebrity culture and looking for inspiration. Raw, real, and captivating-just like Urfi.",False
13,10,Must watch n see a different Uorfi,rhea-80954,n/a,16/08/2025,"Must watch for ppl esp d haters (if she has any) or maybe for ppl who dnt like her much. This show will show a different side of Urofi, what is she going thru n esp why is she like this, wat made her like dis tht she loves fame n money. And as a female how determine she is to reach stars n get success. A great way of story telling, touching all aspects of her life, showcasing her personality n interpersonal relationships with her family. By the end of season u might start liking her or loving her or maybe not hating her if u do. The creators of this show has done a great work. Well scripted n well shot.",False
14,10,A Star Is BORN - A Mega Star,SkySailBark,n/a,16/08/2025,"To be a successful celebrity and an actor/performer, you must be Human. A Human is not perfect and is full of faults, contradictions, suppositions, lies, truths, fears, and triumphs.A True Human is a MIRROR of society.Urfi Javed, of all 25 Years, is a clean and shining mirror to our society. She is an innocent child who will speak her mind, dance with joy, cry with rain, and sparkle like a diamond when the sun shines.It's rare to see an actual true blue self-made celebrity expose herself and her deep-rooted vulnerabilities to the unforgiving and sharp world.In Mumbai's make-believe and fake world, here comes a queen for her throne.She is a brilliant actress in the making, and her performance in her very first show was nothing short of a sensation.It's a worthy show.God Bless You, Little Child.Note: Her family and friend circle is fantastic, and she is lucky to have them around.",False
15,10,Just not an ordinary girl!!,anamwasil,n/a,16/08/2025,"People co.ing and watching means they are curious about Urfi's life. And the sort of hate she receives daammm why do such people even waste their time commenting and bothering.You go girl!Amazing series. Urfi and family in their elements.It does show the rawness and the things that actually go behind the camera and in the family.Just people not very use to of camera might feel that are delivery a dialogue, but it's OK.Why do India have to pull down their people . She might actually turn out to be a international icon one day you never know. And even of not , let the person do want they wanna do !",False
16,10,Absolutely relatable,kamleshtiker,n/a,16/08/2025,"I followed Uorfi after this series.I loved how honest she is.... I am just worried that after her success, she might become Sophisticated and lose her true self...! I would watch an entire show on just Urusa😍😍.All her lines are quotable - ""Hum emotionally unavailable parents ke emotionally unavailable kids hain.....""
I loved what Uorfi said at Social Nation. The universe is not going to do anything for you if you don't do something first. I didn't expect this show to give me life lessons as it did. Wish it had few more episodes, hoping for a another season of this realistic show. Recommended for all reality show lovers.",False
17,10,Relatable and fun to watch,jasjot-bhullar,n/a,16/08/2025,"SpoilerI absolutely loved this show especially the sibling situations. They are pretty relatable! I love seeing someone truly achieve everything on their own marriage without any support especially financial support. I hope the sisters become millionaires, because I wanna see an underdog win and achieve all their dreams. I absolutely love the sister. It's an understatement. I am obsessed with this show and cannot wait for season two. I hope there is an ark for all the characters where they heal from their traumas, and rise above from toxic patterns. I love how they all have each other's back!!!!!!!!!",True
18,10,SOMEWHAT UNIQUE,sethinikh,n/a,16/08/2025,"Spoiler""Uorfi Follow Kar Lo Yar"" is a dazzling addition to the digital content landscape, blending humor, heart, and unfiltered honesty into a show that's as entertaining as it is thought-provoking. Uorfi's magnetic personality and fearless approach to tackling a variety of topics make this show a standout that keeps viewers eagerly anticipating each new episode.What's Great:Authenticity: Uorfi's authenticity is the heartbeat of the show. She isn't afraid to speak her mind, whether she's sharing her thoughts on societal expectations or recounting personal experiences. In one memorable episode, Uorfi opens up about her journey of self-acceptance, turning what could be a simple narrative into an inspiring message about embracing individuality. Her raw honesty makes the show feel personal and relatable, drawing viewers in like a candid conversation with a close friend.Engagement: The show thrives on its interactive elements. Uorfi makes her viewers feel like they're part of the action, whether by responding to their live comments or incorporating their suggestions into the show's content. For instance, in an episode focused on beauty standards, Uorfi invited her followers to share their own experiences, creating a powerful and inclusive dialogue that resonated deeply with the audience. This level of engagement not only keeps the show dynamic but also builds a strong, loyal community around it.Diverse and Relevant Topics: Uorfi masterfully balances a wide range of topics, ensuring there's something for everyone. From dissecting the latest fashion trends to diving into important societal issues, the show is as varied as it is insightful. In a particularly compelling episode, Uorfi delves into sustainable fashion, offering practical advice on how to stay stylish while being environmentally conscious. Another standout episode sees her discussing mental health with a psychologist, providing viewers with valuable tips on managing stress in the digital age. This variety ensures that the show remains fresh, relevant, and endlessly interesting.Visual Appeal: Visually, ""Uorfi Follow Kar Lo Yar"" is a feast for the eyes. Each episode is bursting with color and creativity, from Uorfi's bold fashion choices to the show's vibrant set designs. A standout example is an episode where Uorfi explores the evolution of Bollywood fashion, donning iconic looks from different eras. The attention to detail in both the costumes and the set design elevates the entire viewing experience, making the show as visually captivating as it is content-rich.Humor and Heart: Uorfi's ability to blend humor with heartfelt moments is one of the show's greatest strengths. She effortlessly shifts from making the audience laugh with her witty remarks to moving them with her sincerity. In a lighthearted segment, Uorfi humorously critiques her old fashion choices, only to follow it up with a poignant discussion on how those experiences shaped her self-confidence. This balance of humor and heart gives the show a unique charm that keeps viewers hooked from start to finish.Conclusion: ""Uorfi Follow Kar Lo Yar"" is a vibrant, engaging, and deeply authentic show that brings something truly special to the digital space. With Uorfi at the helm, the show is a perfect mix of entertainment, insight, and inspiration. Whether you're tuning in for the fashion tips, the honest conversations, or just to enjoy Uorfi's infectious personality, ""Uorfi Follow Kar Lo Yar"" is a show that promises to entertain and inspire, making it a must-watch for anyone seeking content that's as meaningful as it is fun.",True
19,10,"""Follow Kar Lo Yaar"" offers a fascinating look into the woman behind the headlines",lucidtrooper,n/a,16/08/2025,"The show skillfully balances the public persona with the private person, showcasing Uorfi's genuine moments of joy, introspection, and the challenges she has faced. It's a refreshing departure from the often-superficial portrayals of celebrities, providing viewers with a deeper understanding of her journey.Uorfi's courage to be herself, despite facing criticism, is inspiring. Her authenticity shines through, making her relatable to many who may feel misunderstood or judged. The show's portrayal of her as a young woman navigating the complexities of fame and personal growth is both heartwarming and thought-provoking.""Follow Kar Lo Yaar"" is a testament to Uorfi's talent and the showrunners' ability to capture her essence. It's a show that not only entertains but also challenges stereotypes and encourages viewers to embrace individuality.I wish Uorfi and the entire team continued success in their future endeavors!",False
20,8,Loved watching urfi and uruusa,vk-87989,n/a,16/08/2025,"SpoilerI really enjoyed watching the show and specially Uruusa how she being the eldest one carries the most of the trauma but still tries to be okay with the remarks on her by the family.. also i loved how urfi comes from a mediocre background and now doing so good and i wish that she'll get more because they really deserve it..
Overall I loved the show but there were some parts like the surgery one i think that's just useless and if urfi you are reading this review.. you don't need that surgery youuu are already so beautiful and be the way you are that's what you are known for and specially i liked you because of your confidence but after seeing that it feels like you are not confident of your body.. ik it's your choice you can do anything with your body but it's just my opinion you are perfect the way you are.. and at last i wish that we'll get a season 2 soon and i would love to see Uruusa more.",True
21,10,"Brilliant series, Urfi is larger than Any canvas you'll ever see",manavkum,n/a,16/08/2025,"Love this series, absolutely crafted with care and great edits, never a dull moment to watch...made this series almost to the level of ""Wild wild country"" and other in genre.Youll learn a lot about Urfi and her family members a lot, more than media ever said. She is not your so charming happy go lucky Ananya and jhanvi...she dares to dream big , dream it all, sharp to know her bottlenecks and issues, coming from B town but not shallow and stupid like Kangna ..less said the better, must watch this entire series.Never felt like it was prescripted show, natural conversations fitted in. Her Sisters , Urusa is wise , Asfi is more human like and vulnerable, wise but dolly is ambitious like her and MUST get out of Lucknow regardless anyone goes with her or not...And what's wrong with sameer...he should've never born. Their dad's final AND only WIN. Can't he do graduation on his own without mama's and sisters support?URFI, wish you best and hope you kick asses of hardest kinds.",False
22,10,Urfi is autistic and has a powerful vision that others don't understand,anikadamg,n/a,16/08/2025,"I'm autistic myself and she says so many of the things I believe for the reasons I believe them.She consistently explains what she's trying to do and why, invites others to explain themselves and guide her but they keep listening to her tone and misunderstanding her.She hates change and hates being lied to and has the classic three sources of hydration in mugs going all day.She's driven as hell and literal and direct and an amazing autistic icon.It's so cathartic watching her be right over and over again seeing her struggle to communicate, have meltdowns over social situations and feel guilt over them.I hope one day she realises she's autistic and reads Love and Autism by Kay Kerr.",False
23,10,Badass!! You Go Girl!!,drvidhya,n/a,16/08/2025,"I am so impressed by this girl!! She is a total badass!! She is ready to carve her life out on her terms without giving two hoots about people trying to pull her down. She comes from nothing and has made it so far!!I have to say, I never watched her or followed her before. I just saw some crazy pics of hers and didn't think much of her. But I have a new respect for this woman now!! But I will follow her now. She is like the Kardashian of India. And despite the crazy sisterhood, they somehow make it work. She is uplifting the whole family. I am looking forward to the next season.You go, girl!! I am sure the women's brigade is rooting for you. You inspire us all 💕",False
24,10,Kim could never!,bmstinsontore,n/a,16/08/2025,"Urfi Javed is like that sparkly glitter that sticks with you - once she's in your life, you're hooked. Some may call her the Kim Kardashian from Meesho, but let's face it: Kim could never!I find Urfi and her family extremely relatable. Follow kar lo yaar is less about being aspirational and more about documenting what a small-town ambitious girl would do when she's hungry for success and willing to go after it, even if she doesn't have many options.Urfi's youngest sibling is the only guy in the family and he plays the role of the straight man, which is pretty funny. Asfi is the sensitive one, Dolly is like a mini Urfi, and Urusa is the dark horse.Makers did a great job with keeping things organic and authentic!Overall, it's a fun show to watch. I would definitely recommend it.",False
