Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,10,"The documentary uses a lot of connections, which is admirable.",shawn-60079,n/a,16/08/2025,"I admit that I believe in aliens. Comments on these topics tend to be very polarizing. The person who disbelieves or scoffs almost always says he must see it with his own eyes. They need strong evidence to be convincing, but I believe that even if the evidence is put in front of them, they will always find various reasons to refute it.Of course, we can't blame them. After all, the physical structure of the human brain is such a biological characteristic. Logical thinking and analytical skills are not a problem in themselves. But if you are really a top expert or scholar in science or academia, in the end you will find that the end of science is theology.There are many things that science cannot explain. Science has only proven over and over again that Buddhism existed two centuries ago. Things like quantum mechanics or frequency energy that have been known and described for thousands of years. Even though today's technology is so advanced, there are still many limitations.And, without the involvement of alien technology, what we call science is really just reverse engineering, or finding a possible way to explain phenomena we already know or observe. The sudden emergence of high technology was not something humans thought of themselves.In the past, science was underdeveloped and many things could not be explained. If you had told people a hundred years ago that in the future everyone would be relying on a little box called a cell phone to do a lot of things, you would have been laughed at and criticized.Likewise, those who ridicule or attack things that cannot be proven by today's science are equally blind, arrogant and ridiculous.",False
12,2,Pretty awful,greysky72,n/a,16/08/2025,"I appreciate Knapp and what he's trying to do but this was awful. I didn't like the 'feel' of the show at all, felt forced, overly scripted and sometimes really disingenuous. I don't think they brought forward any new information or proof. They definitely didn't solve anything and even had me rolling my eyes a few times on some 'evidence' they brought forward that was just ridiculous. Don't get me wrong, I'm a believer as I've had my own personal experiences witnessing a few UFOs over the years. Whether they were ET or government craft I couldn't say but crazy either way. Was excited when I saw this show available on Netflix but my enthusiasm died halfway through the first episode and never came back through the rest of the show.",False
13,9,Please do more solo stuff like this George!,mkd-16330,n/a,16/08/2025,FINALLY I CAN ENJOY QUALITY UFO JOURNALISM WITHOUT HAVING TO LISTEN TO JEREMY CORBELL JACK HIMSELF OFF THE WHOLE TIME YESSSSSSSSSSS!!!!!! This was my favorite ufo documentary in recent years. George asks all the right questions and provides some really interesting evidence. There's only one scene with Jeremy Corbell and this was the best choice ever. The only reason I've ever payed any attention to Corbell is because of Knapp. Taking one star away because I kind of wish it was just George the whole time and not CIA guy and pilot lady also interviewing witnesses. They're much more tolerable than corbel but I felt like they were just there to be skeptical of lies from witnesses rather than ask good questions. Having a skeptic point of view is great but no reason to have cast for that. I think if was just George addressing common skeptic points it would've been perfect. Replacing them with any other respected ufologst like George could've worked better too. George you can tell is a genuine guy and has been an amazing journalist his whole life. I'm so happy we got this treat and I really hope we get another season.,False
14,3,Disappointing and similar to 'Unsolved Mysteries',Amzzo,n/a,16/08/2025,"SpoilerI just finished watching this series and honestly, it's just another spin on the Unsolved Mysteries formula. Despite the intrigue, the series falls short on solid evidence, relying instead on so-called ""coincidences"" without any logical support.What's particularly frustrating is the way they try to convince viewers that these findings point to aliens or UFOs. They constantly use phrases like, ""Who would do that?"" or ""Why would something or someone do that?"" - as if to imply that no one would ever fake evidence or stage events to look extraterrestrial because it would be ""too insane."" This rhetorical ploy feels like an attempt to dodge meaningful explanations. If they can't make a case without leaning on such vague questions, it's hard to take their conclusions seriously.For the record, I do believe there's something out there. But I have no patience for these cheap Netflix series that try to cash in on the idea without offering anything of real value to the viewer.",True
15,3,"I now have a lot less respect for the Peabody awards, knowing George Knapp is a recipient.",FONYMAHONEY,n/a,16/08/2025,"Now, don't get me wrong - as an avid viewer of practically every Netflix 'documentary', it's fair to say the standard is uneven and I've got zero problem with Netflix diversifying their portfolio to include History channel-level fare. Evidently, there's an audience for it. A big one.But THIS is nonsense to the point of being irresponsible. George Knapp is an utterly insufferable onscreen presence, he can't help but talk in heavy handed cliches. He's so deeply insincere and cringeworthy, he arguably made me even MORE of a skeptic.I'm open to anything, but THIS type of rubbish is why most people believe anybody claiming to have engaged with extraterrestrial life is a gullible idiot fantasist. Maybe that's the point? I doubt it - but this over-egging makes it impossible to take this even remotely seriously, and listing it as a documentary is deeply misleading. And George Knapp is an insincere and tedious conman who should have his journalistic credentials confiscated, beginning with his Peabody award (seriously, HOW?! Was it an inside joke to bestow something on the dumbest person in the business?)If you're just looking for a new, good documentary - don't waste your time. This is not a documentary. Like Jersey Shore meets Mars Attacks. Avoid.",False
16,10,Commenters gave up early.,ahalool2001,n/a,16/08/2025,"SpoilerFolks saying there's nothing new or exciting haven't watched episode 3. These guys literally provoke the aparition of a UFO, it's filmed and everything.My jaw dropped when I saw that. There's tons more after the first episode that's interesting and exciting, filmed footage, testimonies etc. George Knapp is a respectable journalist, and he does a good job, despite being a bit quick to come to conclusions. He's not one of the weirdos..If you're interested even slightly in the subject, you are going to love this series. Definitely higher than it's current rating, and definitely worth a watch!",True
17,5,Nothing new here.,pete-99412,n/a,16/08/2025,"Nothing really new and retelling if stories anyone with an interest will have heard umpteen times. For anyone new to the subject might have been interesting.Extraordinary claims require extraordinary evidence and I'm a believer. Let's hope George's search for credible information continues and some of the Washington hearings brings up something new. I think a lot of people are getting frustrated with there being limited recent information follows on from Fravor and Grusche. Same for Lou elizondos book, nothing new hear. In the age of mobile phone cameras we need more information soon please!",False
18,10,Interesting new information,rxbynleroux,n/a,16/08/2025,"SpoilerBenched watched this series instantly! Loved it. Opened my eyes no a lot of new stuff! Always been open minded about Aliens etc, but this is mind blowing. Loved watching this and would love to have a follow up series! George Knapp is an extraordinary man, mind blowing series. The idea of all this proof existing out there, never seen before proof and even trusted government people opening up about experiences and proof that exist. Also proof existing throughout time. Crazy! I recommend watching this, so many plausible theories which all makes sense. And old carvings from thousands of years ago of events that occurred.",True
19,1,"Same old crap, different title. What a joke.",reidkleinmail,n/a,16/08/2025,"George Knapp you should be ashamed of yourself. This is nothing new, it's the same stories from CREDIBLE EYE WITNESSES. The ""camera smudge"" or aka Jellyfish Video. Should be the epitome of why there is no aliens. It's how you witnessed a camera smudge. You can either see a jelly fish alien floating thru objects... or you forgot to clean the camera lense. How ever you want to interrupt the data. REALLY what is SO surprising, is all the people believing this crap. That's George Knapp's cash cow. The story that never ends.. ALIENS.. Around military installations? Crop circles and cow mutilation, they are checking out what we eat? This is the kind of material you will experience if you waste your time watching this crap. George Knapp find a new story.",False
20,5,This is par for Discovery ch and too produced to be classified as a documentary,orcinussr,n/a,16/08/2025,"For example, with no spoilers, when you have two story lines, two investigations if you will, made to appear to take place simultaneously so we cut back and forth between the dive team and the south American team - the viewer knows this isn't serious - when we have the investigator reinact scenes and fiegn reactions as if it's the first time he's heard this - the viewer knows this isn't a serious documentary - AND IT'S A SERIOUS SUBJECT - but Knapp has been left out in the cold for too many decades and now appears to need vindication and barring that well... Noteriety for being an OG believer (oh and financial compensation apparently) but ultimately this is a 'serious reality show' and not a hard hitting objectively bent documentary. ((and don't get me started on the 'including a skeptic' tactic (let alone the 'skeptic' himself))",False
21,10,🌌 Mind-blowing and absolutely amazing 👽,kseniaparhatskaya,n/a,16/08/2025,"Investigation Alien is everything I hoped for and more-a perfect blend of mystery, science, and cinematic storytelling. From the very first episode, I was hooked. The pacing is brilliant, the interviews are thought-provoking, and the visuals? Absolutely next-level.What sets this documentary apart is how it manages to remain grounded while exploring topics that are, quite literally, out of this world. It doesn't just rely on shock value or wild speculation-instead, it presents a nuanced, intelligent investigation that treats the subject with both skepticism and open-minded curiosity.Whether you're a lifelong UFO enthusiast or just alien-curious, Investigation Alien is a must-watch. It made me question everything I thought I knew and left me with goosebumps more than once. Highly recommend!",False
22,1,"Should be called ""baby boomer geeks gone wild""",simon-00624,n/a,16/08/2025,I've actually made an account here to warn everyone about this hilarious docu comedy.If you're in the right mood it's actually hilarious watching it and knowing there are actually adult beings that walk amongst us and actually have the time and capital to go around the globe like the whole earth with hi tech gadgets and make this stuff... and I actually believe that they believe it too so its either great acting like genius level comedy or something totally opposite.Either way it's just hilarious.The first episode i was hooked was very interesting...The 2nd episode./:. Boring as fBut the 3rd episode it all starts to make sense .. i laughed uncontrollably for basically the entire episode.Daisy in the bushes but all grown up ... with boats and a grey beard and lots of friends .// who dive in the water..And find rocks...And they have these sharp edges edges ... aliens for sure.Lots of evidence like this. Its awesome.,False
23,10,Great show about the truth!!!!,algilbert-46570,n/a,16/08/2025,This show is amazing and i think its great that these investigators aren't giving up! We all know that there's ufos and uap's! Most of us have seen things that cannot be explained! It's time for our government to come clean and give it up! Especially arrow. Year after year we continue to see and hear about more proof! This can no longer be swept under the rug! Idk why our government thinks the general population doesn't need to know? Or think we're that dumb not to care! It's time to put our government back in line and remind them all that they work for us and it's not the other way around!!!!,False
24,2,Acccomplished the opposite of the intent - they decreased my belief,rttv-66348,n/a,16/08/2025,"Spoiler1. We are shown a random boulder on the ocean floor and told it is square, when it obviously isn't. Even if it had been a perfect cube, what does that have to do with UFOs?2. We are shown magnetic sensor readings of the ocean floor with some odd spikes, yet no theory or explanation is given.3. We are told a Brazilian island was under assault for months, with several people killed, but the only actual evidence was two women with minor skin injuries.4. A supposedly expert astronomer shows 1952 photos of ""stars"" that are no longer there. Well, yeah, that is how planets and asteroids are identified. If there were alien satellites, they would have been obvious to every astronomer in the world.5. We are shown video of a ""jellyfish"" object, which is indeed mysterious, but the camera tracking is oddly precise, like it is mounted in front of the lens.So we are directly lied to, and substantial time is wasted on completely irrelevant data and hearsay.Virtually all the occurrences discussed are many decades old. With the use of cameras increasing everywhere, shouldn't evidence be increasing? Why rely on old, unreliable accounts?",True
25,5,Could've been a lot better,p-81253,n/a,16/08/2025,"I had high expectations for this as it was led by George Knapp, an award winning investigative journalist, who has a long track record of investigating UFO related stories.Disappointingly the Phoenix Lights sightings in 1997 were used as a lynch pin for evidence of a government cover-up. However, this has been debunked with the phenomenon being explained by two earth-bound events. This was not mentioned in the series.Therefore it brings into question the other evidence that was presented in terms of their credibility.The ""jellyfish video"" was very interesting, although there was no investigation into its authenticity.Other items in the series that raised some interesting thoughts were not explored further which seems a mistake.Overall entertaining but does not really overcome any skepticism regarding UFOs/UAPs/USOs.",False
