Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,7,Worth watching for the experts brought in,tracywho,n/a,16/08/2025,"SpoilerLiked that the investigators included so many credible experts. Sincerely tried to Debunk most of the claims using electricians, contractors, etc. I found the physics professor point of view very interesting. I would have liked them to dig in the area the dog was interested in. The psychic could have elaborated. Would have also like to hear more about the limestone and various minerals that the property was built on. Hopefully they'll be a follow up to this initial investigation. The home owner was really personal and likable. I hope they're able to help her and that she finds peace in her house.",True
12,1,Balls and doors,ShftyEyedGoat,n/a,16/08/2025,"That's all they got going in this movie. A stationary ball falling down some stairs and a few doors opening/closing. No sinister actions and a lack of anything else. This feels like it should have been filmed and released 20 years ago as recounts/documentaries/dramatizations since are far more interesting than this documentary.They try to explore the history of the house, the land, add science to examine things, but really none of it leads anywhere. They speculate and 'wag the dog' more than anything that gives real substantial information. If you want to learn about this house in particular and it's underwhelming events this documentary is great for you. Otherwise I'd pass.",False
13,2,Pathetic,noawareness,n/a,16/08/2025,"It's like they put all this money into this documentary, based on the absolute belief that they would capture some proof of ghosts but in the end, all they caught was a couple of doors opening and a ball rolling down the stairs. So they just had to make a huge deal out of nothing. They tell us they've heard voices, they tell us they've seen figure but there is no proof. Absolute waste of time.Also, lol at all the 10/10 reviews posted within a few days of each other.",False
14,2,A whole lot of nothing...,athyevan,n/a,16/08/2025,SpoilerThere just wasn't much to this documentary. The audience is shown a ball rolling down the stairs in the first 15-20 minutes of the movie. The climax of the movie...ball rolling down the stairs again. Don't bother with this.,True
15,1,Bore,LoverOfFilmsAndMusic,n/a,16/08/2025,"SpoilerTalk about a snooze fest. All this, ""film"", is people TALKING, lights flinging, a door opening, and the same clip of a ball going down stairs with different angles. This was a complete waste of THEIR time & mine.",True
16,1,Terrible,juniouraqua,n/a,16/08/2025,"SpoilerLitterally nothing happens. They don't even try digging around the property after the cadaver dog ""catches"" a scent.",True
17,3,Ehhh/OK,jromeo-52861,n/a,16/08/2025,"I'm not big on paranormal stuff. Its covid time and I had nothing to watch so I gave it a shot. It's the 1st paranormal thing I fully watched ever. I was pretty into it weather real or fake, so I gave it 3 stars. Seemed like it was legit, if it was fake acting was good, cams and trickery were good as well. But thats only if you disbelieve. All and all legit decent watch, if enough friends do watch, you will all have sides to debate on too.",False
18,10,People so SALTY!!,darbreef,n/a,16/08/2025,"I loved this Documentary. I am Paranormal Investigator in Fort Worth Texas. They did a GREAT job in showing what a TRUE, REALISTIC investigation is. I've read the some of the reviews, and some of you people probably have no clue what an investigation entails. It's long hours, of nothing...UNTIL that first piece of unexplained evidence pops up. This is a DOCUMENTARY, not a horror movie. BIG DIFFERENCE...I'm not sure what most of you were expecting, but you reviews show you ignorance!! I think they did a GREAT job n making this doc. It shows the PASSION, and the WILLINGNESS to help people who are having these things occur in their home. GOOD JOB to EVERYONE who had a part in making this Documentary!! I've seen it 3 times, and will watch again!!",False
19,2,Nothing Happpens,elizabethwintersfritch,n/a,16/08/2025,"SpoilerNo one tries eliminate possible tangible reasons. They're really hung up on doors and a ball bouncing down some stairs. It's just.. too eager, too gullible and too boring.",True
20,2,Not for me...,jmsutphen,n/a,16/08/2025,"I was never fan of Steve. He's not great on TV and comes off as smug a lot. But, recently I've started to like him more. That being said, this doc is a joke. I can't believe I sat through the whole thing. What a waste of resources. And the people giving this 10/10 are clearly plants. No way this is even remotely perfect. It's not even average. I was actually surprised how bad it was. And what's with the crying?",False
21,2,"You can do better, Steve!",zamboni-36633,n/a,16/08/2025,"SpoilerAt the beginning of this film I noticed the name Steve Gonsalves. And I thought, Ghost Hunters Steve? Naw. Well, as it turns out, it is Ghost Hunters Steve. I do like him, but this movie and this investigation is boring as crap. We have a chandelier turning off and on and a BALL ROLLING. That's it. We see the footage of this ball moving over and over and over. You want to see stuff moving? Watch Most Haunted.",True
22,8,I can relate with the neighbors experience but not the ladies experience in the home.,susanreneaharrington,n/a,16/08/2025,When I was a young child around 12 years old my entire bedroom lit up like it was in the middle of the afternoon and it was about 2 in the morning when this happened. I had had a sleepover and everyone was asleep and when my whole room lit up I was too afraid to go to the window when the light went off I jumped up and ran to the window and looked outside and I didn't see anything nor did I hear anything at all through the entire experience. The only people I've talked to this about is my family. You can Google Terrell County Airport and Dryden Texas this where this happened to me. And see that it is in the middle of nowhere,False
23,10,Wonderfully presented investigation!,ChristiV8713,n/a,16/08/2025,"I absolutely loved this documentary. The crew was very thorough in backing up the evidence presented, by having people try their best to debunk happenings within the house. I also loved the sense of family that has been formed by them with Ms. Alice, while trying to explain what has happened there. For people to be dedicated to helped her is great, to do it for 10 years is nothing short of amazing. Thank you guys for letting us watch your work.",False
24,10,One of the best haunting documentaries I've seen in a while,Mischa-45166,n/a,16/08/2025,"I am a huge fan of anything supernatural, my family home was also haunted so I know how it feels to have to endure in a home that is inhabited by uninvited guests. THIS IS WHAT A HAUNTING LOOKS LIKE. People are saying it's fake and all, I had the same thing happen in my moms home but it wasn't a ball, it was a statue of the Sto. Nino. I love how everything that was documented was shared and not overly exaggerated like most films. The creators of the film kept it real throughout the entire documentary. The film left me intrigued an wanting more, and that's what films should do!All in all, I loved it! Great job to the creators! Excited to see more of your work in the future!",False
25,10,The real deal!,sara-knight1312,n/a,16/08/2025,"I've seen people saying that this was nothing special, lacked excitement, blah, blah, blah..
Let me tell you, this stuff is real. There's nothing ""doctored"" up about it, it's a wonderful documentary about a woman who truly knew she wasn't alone in her house and some guys who stepped in to help her better understand what was going on. These guys are passionate about what they do. They've spent thousands of hours, day and night collecting footage and checking stuff out in this house. There's so much more to be told. This is just the beginning of the story of this house. They aren't done. I, for one, truly enjoyed getting to know the house and the history behind it. I've personally witnessed things happen in this house, and I know it's real stuff. I'm so glad these guys decided to let us all peek in and see some of the things they've witnessed and experienced in the house. If you're expecting a film full of exaggerated incidents meant to make you ""jump"" or check over your shoulder, this isn't it. But if you want to check out a real-life, personal, genuine documentary with real footage about a truly ""haunted"" house, give them a chance. I definitely don't regret it.",False
