Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
13,2,Funny and interesting but one sided and unfair,dancemacabre,n/a,17/08/2025,"I mean, I'm agnostic and I expected more serious documentary. Actually, this is one sided scholars documentary mixed with animated humor and cheesy music. Scholars sounds very serious and they all have same short sentences. But where is other side? Where is N.T. Whright, one of leading Biblical scholars today, along with William Lane Craig, David Bloomberg, Norman Geisler, Frank Turek, DAvid Habermas and many others catholic or protestant scholars or well readed experts today who are not so well known to academia circle. Where is Barth Erhman, an agnostic, who can also contribute to this topic since he is one of the most prolific authors on subject of early Christianity in western world.And the red flag about reviews. Most 10/10 reviews are new accounts that written only this review and that rings bells that this is marketing from crew team and producers. I have watched many documentaries and live debates about origin of Christianity and ressurection of Jesus and this documentary bringing nothing new and insightful - it's marketing for those who only just want to confirm they agnosticism or better say atheism.
It's much easier to watch this fun documentary than read book tetralogy of Jesus and Paul by N.T.Wright which is more than 4000 pages long. Think about it!",False
14,9,"Excellent documentary on how Christianity was started and grew, and all the conflicts over 2,000 years",dave-54796,n/a,17/08/2025,"Did Jesus exist?Cameron Reilly has created a fantastic historical analysis of how Christianity was formed, grew, and the internal conflicts inside the religion. There are fantastic interviews with many notable religious studies and history professors from around the world.This is a wonderful scholarly work, and really casts new light on to the development of who wrote the bible, when, and how this evolved over 2,000 years. Discussions of how Judaism and Christianity are fascinating.Highly recommended. Also there are many funny parts. It is really an engaging movie for anyone who enjoys history, religion, etc. This is not boring, it is a really fun movie and will intrigue you and educate you. Great for any night of the week.",False
15,10,"Hilarious, fun, with sophisticated questions.",Mr_Crimso,n/a,17/08/2025,"I have struggled to watch documentaries for years now. Most lose my interest because they don't ask compelling enough questions about the topic they're exploring. I couldn't make it through Religulous for this very reason-it was just too easy. I'm one who doesn't consider Christianity-or religion in general-to be some joke that any adolescent can dismantle with a couple of clichés. But I very much appreciate sophisticated questions, and that's exactly what this documentary is chock full of. It's also fun to watch from beginning to end. I laughed out loud several times and had to rewind. One of the best things is that this documentary is CLEAN. I very much appreciated this as I have little kids crawling all over me at all times. I am definitely looking forward to the next Deep Dive production!",False
16,10,Insightful.,taylorreilly-43544,n/a,17/08/2025,"Cameron provides a thorough coverage of Christianity telling the story of how the religion came to be what it is today. He exposes the disparities in the bible which most tend to ignore or sheer away from. The documentary leaves you questioning what else in the bible doesn't hold up. 10/10 A great watch, and a great film debut for Cameron.",False
17,n/a,Cameron's Magnum Opus,n/a,n/a,17/08/2025,"Cameron Reilly has been an early history podcaster and on the top of that game for well over a decade. He finally made a documentary about ancient history and a topic dear to his heart. The vast amount of historical facts and funny anecdotes makes this a must-watch documentary for anyone interested in religion or history. Very impressive line-up of international experts and scholars too.
10/10",False
18,3,Decent until it slips into fringe theories...,solemnphilosopher,n/a,17/08/2025,"To be clear, I am not a Christian and have no theological quarrel in this review. However, I still have an interest in religious history. I listen to talks (and debates) about Jesus and the Bible from such scholars as Bart Erhman (Atheist) and N. T. Wright (Christian).Marketing the Messiah starts off as a good popular-level introduction to modern scholarship about Jesus, Paul, and the New Testament. I agree that Paul was a heavy influence on what Christianity became, but there isn't much debate on that.The documentary opens by stating that the modern Christmas story is a caricature of what is actually in the Gospels, which is absolutely true. However, I felt that the host did the exact same thing with other topics at times.There is some decent comedy, though sometimes it also fell flat. I appreciated the use of ""Jesus is a Friend"" song, which was a minor viral video that was going around the Internet a few years ago.Despite some minor complaints, I liked the documentary for the most part and would have given it a rating of 7. Unfortunately, the final 20 minutes takes a turn for the worst.The documentary ends by pushing fringe theories of rejected Bible books (from the late 2nd Century) and the Christ Myth Theory (Jesus never existed). These positions are held by no serious Biblical scholar (Christian or Not).They spend time supporting the views and give minimal criticism of them. It was a disappointing end to an otherwise decent documentary. I recommend looking up the debate on Youtube between Erhman and Price about the Christ Myth Theory.",False
19,9,Fun and Fair,gbbailey,n/a,17/08/2025,An enjoyable take on a fascinating topic. The director is clearly attempting to be fair and appeal to both believers and non-believers. It's a well constructed documentary with high production values. And it races along. Great stuff.,False
20,1,Absolute tosh,grahameharwood,n/a,17/08/2025,"I thought id have a look at this to see some real fact based insight into Christianity and its history.Sadly this is a very, very poor attempt at discrediting Christianity. If you purposely miss put context and purposely leave out the meanings of scripture then you will find it easy to paint the gospel as the ramblings of mad men. If you are looking for the 'truth' about Christianity then this is not the place to find it.
Cameron Reilly just comes across as smarmy, patronising and self indulgent. We have all met them down the pub. Purposely missing out rafts of information to support their false opinion.Injecting a, c and d whilst conveniently missing out b.Pretty poor attempt and supported by lazy people who either havn't read scripture or are are angry because they havn't quite grasped its meaning.",False
21,10,Deep dive indeed,eliotwhale,n/a,17/08/2025,I'm a huge history buff and I'm obsessed with the history of Christianity. I was so surprised by this documentary because of how many things I just didn't know. How the gospels are broken down and examined is true genius. It was like evidence presented in a court case. A must watch if you are a big history buff.,False
22,9,2000 years in the making,robertskoye,n/a,17/08/2025,"Marketing the Messiah is a fresh and compelling look into the history of Christianity. This documentary asks questions that many adherents to the religion may be uncomfortable with, but does so objectively with some needed levity.",False
23,9,"Entertaining, instructive --- and, how could it be otherwise, polarizing",JWJanneck,n/a,17/08/2025,"As you might guess from the title, anybody who is personally bought into the (better: a version of the) religious story of Jesus will not like this movie very much. Which is a pity, in a way, because it does provide a great deal of historical background of that figure and the genesis of its story which could be instructive even to believers.
However, its irreverent presentation, its use of humor in places the devout might find inappropriate, and also some of the questions it asks and answers it gives will make it difficult for many Christians to enjoy.
They do, however, make it a great little documentary for the rest of us with some interest in those early days of nascent Christianity that many people (including most believers) know precious little about, even though they are really a key to understanding some of the more bizarre facets of that faith --- chiefly among them the central question of this film: how does a fringe cult of a marginalized Middle-Eastern people become the state religion of the empire that executed its founder?
Assembling a range of perspectives from a variety of interviews with scholars in the field, and providing some background on the times during which this remarkable development took place, this film attempts to give an answer to this question. Well worth watching.",False
24,4,A poor documented documentary,pantsetsos,n/a,17/08/2025,"Cameron has humor, has made some research and has mainly managed to tell the story in a scientific way but...
at least at two points he has made a mistake telling things not documented.The one is the point where he says that Jesus never said to his gentiles to go to Gentiles to teach the testament.This is wrong. In Marks gospel at 16, 15-16 Jesus supposed to say to his followers
""15 He said to them, ""Go into all the world and preach the gospel to all creation.""There are numerous other errors in this documentary which are making great damage to its scientifism.",False
25,10,Excellent,wolflorien,n/a,17/08/2025,"A very thought provoking look at the origins of Christianity. Who was the Messiah, who wrote the Gospels and what do we really know? This is an excellent examination of these issues from both sides of the faith divide that will leave you wanting to watch it over again; just to pick up on the weight of academic knowledge that passed you by while you were laughing at the humour in it. Highly entertaining!",False
