Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,1,Highly propaganda documentary,urdusmsfree,n/a,15/08/2025,"Documentary based on views of one political party, it's highly propaganda and biased documentary. Authentic documentary should contain the views of both parties. In short we could say that, ""Behind the Closed Door"" falls short of its promise to provide an unbiased exploration of its matter. Instead, the documentary promotes a biased narrative, selectively represents information, and fails to include alternative viewpoints. Its lack of fact-checking, emotional manipulation, and dismissal of counterarguments further undermine its credibility. As responsible consumers of media, it is essential to approach such documentaries critically and seek out alternative sources that provide a more balanced perspectiv.",False
12,10,Eye opening,sanaenv-33625,n/a,15/08/2025,"Arshad Sharif, journalist from Pakistan, gave his life for this documentary. It's spectacular. I wish we could do smth about rampant corruption all over the world. It's us the middle class which suffers. It's our money they steal. But most of us are so placent. We are okay with it. Corruption ate Africa. It's eating much of Asia. There won't be much left for our kids if we let these fat bald men and women continue to gorge all this wealth.This documentary should be an eye opener.I hope we have many more whistle blowers who bring their corruption to light.BTW why do developing countries love corruption so much?",False
13,10,THIS IS EXTREMELY EYE OPENING,lagger-boyie,n/a,15/08/2025,"This is a crime which people should not neglect, I recommend every person reading this review stop everything and go watch this documentary, this is beyond explanation, because of this documentary we lost a gem arshed. Arshad Sharif a Pakistani journalist who was shot and killed in Kajiado, Kenya, by local police on 23 October 2022. The Kenyan police described the shooting as a case of ""mistaken identity"", and there was speculation on social media that he had been assassinated... of course he was assassinated but shame on nawaz sherif the biggest theif on this planet, I believe in justice system and I think sooner or later he will be back in jail.",False
14,10,A failed state,immranyounis,n/a,15/08/2025,"Freedom of expression, a promised right under article 19 of the constitution; the state here again fails. Journalists are being forcefully silenced, public speakers are banned to be spoken and media channels are off-aired for not lining up according to the wills and wishes of the people in corridors of power. Maltreatment and politically motivated cases against journalists Imran Riaz Khan, Arshad Shareef and many others are a slap on the face of Pakistan's democracy.Elevating from the individual level to the national; unfortunately, the state has failed in economic, social and political spheres of life. At present, Pakistan's economy is on the way to default. There are no signs of recovery from the ongoing imbroglio. Inflation is at a historically high rate of 42 percent.",False
15,10,Exceptional Documentary,saira-15284,n/a,15/08/2025,"A documentary that exposes the ugly reality and truth of the ruling elite that have destroyed nations, this being very well true for Pakistan. Ever since this documentary, many politicians, journalists, media commentators, Imran Khan have been targeted multiple times, most have lost their lives, some have been tortured, their families have been threatened and it continues.. now they are trying to also assassinate Imran Khan or keep him locked away that way the truths of western countries and Pakistani leaders is not exposed.Imran Khan has been working towards this mission to expose the corrupt for so long, he however has been targeted by not only Pakistan but the elites/politicians in other countries.I wouldn't be surprised if they come after me hahah.",False
16,10,Behind Closed door is the movie Of true Faces Of Corrupt Politians,danyalsheraz,n/a,15/08/2025,Behind Closed door is not only a movie it is the movie Of true Faces Of Corrupt Politians. In This movie shows how the mastermind behind the corruption has been sent out.therefore every poltican want this movie for ban. Arshid Shareef is a brave Generalist who make this movie and shows the true face of pakistani politians to the world. And Arshad Sharif paid the price with his life I wish Arshad Sharif the generalist was alive today and he sees his success like this. And i request that every one see this movie once in a life than this is the success of Arshid Sharif. May Allah give Ashraf sahib journalist a high place in heaven.,False
17,10,Shareef family corruption is at world record,mahmad-61177,n/a,15/08/2025,Respected journalist Arshad Shareef was brutally tortured and killed as he exposed Shareef family corruption. It is very sad that journalist still did not get the justice from Pakistan. Shareef family Mafia is extremely strong in Pakistan and overseas and no one can expose their corruption as they can easily kill anyone and anywhere in the world. Arshad Shareef was brave but lost his life as a result. We strongly support this documentary and appeal the world to take action. Shareef family has properties all over the world and currently Nawaz Sharif is residing in London UK. Big shame for UK government that they are keeping gangsters and criminals like Nawaz Sharif in UK and not taking any action.,False
18,10,Tears in Eyes (Arshad Sharif),lagharifarhan-62714,n/a,15/08/2025,"Europy Union, United Nations and worldwide organizations should say no to these currupt MLs,
A ship can't move on to top when there is hole between the lines.World should take strict action against Shareef Family (Most Currupt Politics Party in Pakistan) and mafia led by Nawaz Shareef and his party (people).Today they have killed Arshad of Pakistan, tomorrow they will kill Arshad of other countries.They have no religion, they are terrorists, they are blackmailers, they are killers, they are money launderers, they are media pickers, they are Assassinators, they can do anything for money and curruption.25OMillion Pakistani requesting united nations and europian unions, please take some strict action against Nawaz Shareef and Family.Even Nawaz And his family has hijacked the Supreme Courts and constitutions of Pakistan, at a time no rule or law available in country, please someone help Pakistan to get out of this Currupt family from here.Arshad can't be reverse, but save other Arshads. Save the countries.Say No To Curruption.Thank you so much Shaheed Arshad Shareef, true son of Pakistan Soil.",False
19,10,Incredible,enggned,n/a,15/08/2025,"Revealing the negative aspects of life is a highly risky endeavour, and Arshad paid the price by losing his life, but his efforts will be repaid sooner or later, it is certain.This documentary is all about how the legal systems for the wealthy and the poor differ. Law always favors the wealthy, which is a bad thing in and of itself. The only ones who are impacted are the poor since they cannot afford the law. Every nation should have an equal legal system as its fundamental tenet because without it, no nation can advance. No matter what, we should always support the truth. Pakistani journalist Arshad Sharif sacrificed his life for this documentary. It's incredible. I wish there was something we could do about the widespread corruption in the globe. We, the middle class, are the ones that suffer. Our money is being stolen. Yet the majority of us are so placental. We don't mind at all. Corruption ate Africa. Asia is being devoured by it. There won't be much left for our kids if we let these fat bald men and women continue to gorge all this wealth.",False
20,10,A must watch for all,zahidlakhani-75135,n/a,15/08/2025,"Great documentary. Great effort. I am glad imdb team have plugged the courage and educate the world about how the 3rd world country leaders who comes in power with people's votes suddenly become rich elites and start amassing huge swathe of wealth in offshore setup companies. This documentary also highlights the fact, how the western democracies turn blind eye to this corruption and let the corrupt leaders and the families of third world country leaders gain access to diplomatic support and later residency and citizenship visas. The nexus of western governments is also exposed subliminally in this documentary.",False
21,10,He disclosed Financial Corruption of Pak Military Establishment and Nawaz Sharif Family Mafia.,aaliyabhattie,n/a,15/08/2025,"One of the best documentaries on corrupted political Mafias in Pakistan.He was also murdered by Pakistani Military Establishment with the help of PMLN(most corrupted political party of Pakistan).Fact Check: majority of the PMLN leadership have corruption cases on them.Shaheed Arshad Sharif undisclosed corruption of PMLN Family supported by Military Establishment.In Pakistan, Military Establishment is involved in land grabbing, political destabilizing, selection of PM, and also more roles that Army Generals are doing.Now a days,New Army General in Pakistan is also taking dictation from PMLN Mafias and torturing PTI works and especially women.Pakistan ARMY GENERALS are against Imran Khan because he wants to have a certain role of Pak Military Establishment. Why they interfere in Politics and political matters?Pakistan ARMY GENERALS are the main reason why Pakistan is not developing.",False
22,10,how I can watch this,aazaidi-81165,n/a,15/08/2025,"HI,
I hope you all are doing good. I need your help and support. How I can watch this documentary that Arshad sharif made and came out to be his last project. I want to see what they covered in it and who our corrupt political system works. Moving our hard earned money that we paid to Pakistan in terms of Tax and these politicians stole that money and feed their families on it. It is actually shameful for any Pakistani living anywhere around the globe. I am in Canada and not getting the play option. If anyone of you can help me with the issue and how I can fix it, please let me. I will be grateful if anyone can help me wit this Thanks.",False
23,10,Iconic Documentry,sohaibmurad-56988,n/a,15/08/2025,"One of the best and first documentry which will be remembered as iconic in Pakistan history, Arshad shareef the journalist have paid the price by his blood. It is the greatest work done by him for us and future generations of Pakistan.He exposes the international nexus of Corrupt Pakistani elites , politicians , army generals and bussiness mans. No one dares to speak in Pakistan against corrupt and corruption because corrupt group of society is rulling the country for decades who makes the rule to protect themselves.When corrupt wrote the law, decide the decisions in courts, build the police and army to sheild themselves so in this environment and society who will dare to speak.There was only one man who stood against the system fearless and brave like a lion, like warrior in war who prefer to die instead to surrender.Mr Arshad Shareef
You will always be in our hearts and minds.",False
24,10,Best documentary of the decade,asiaharoon,n/a,15/08/2025,"I was deeply moved to tears as I watched this poignant documentary that shed light on a distressing reality. The Shareef family has once again assumed power as the ruling party, despite a harrowing incident in which Arshad Shareef, a brave soul who dared to expose their wrongdoings, met a tragic end. To compound the anguish, approximately 15,000 individuals find themselves incarcerated for exercising their democratic right to protest against the reign of the Shareef clan.This somber documentary unveiled a narrative of profound injustice, where power seems to overshadow truth and dissent is met with severe consequences. The story serves as a stark reminder of the challenges faced by those who dare to speak out against entrenched corruption and abuse of authority.The documentary's powerful depiction of the suffering endured by those who oppose the Shareef family's rule evoked a deep sense of empathy and despair within me. It underscored the urgent need for upholding human rights, safeguarding freedom of expression, and fostering an environment where voices of dissent are heard and valued.As I reflected upon the documentary's narrative, it became apparent that the struggle for justice and accountability is an arduous one. It highlighted the profound resilience and courage exhibited by those who stand up against oppression, even in the face of grave personal risks.May this documentary serve as a catalyst for greater awareness, compassion, and advocacy, igniting a collective call for change and shining a light on the plight of those unjustly silenced. May we strive towards a future where integrity, transparency, and the safeguarding of fundamental rights prevail over the oppressive forces that seek to stifle progress and perpetuate injustice.",False
25,10,"A well made documentary, Explains how the corrupt dynasties keep thier wealth everlasting",dstane-13213,n/a,15/08/2025,"I am not reviewer, but this documentary opened my eyes when i watched how far these corrupt dynasties can go to keep their wealth growing on the blood of people who are suffering by the consequences, the most hurtful moment was when i realized that the main character who worked on this documentary was brutaly murdered by the establishment and the sharif family in kenya, And this corrupt mafia's are living in the heart of london his brother is currently a Prime Minister of Pakistan. There is alot to be learnt in this documentary that how the corrupt army officers use their power to fuel their oppression on poor.If you are a fan of God father series, well this is another documentary on the secilion Mafia..",False
